Triton,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS Tryton Prize was a 28-gun sixth rate, formerly the French privateer Royal . She was captured in 1705 by HMS Tryton and was sold in 1709.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triton,,,,,,,,,,,,,,,,,,,,,,,,,,,RV Triton was an experimental trimaran operated by the Royal Navy in the early 2000s before being sold to the Maritime and Coastguard Agency in 2005 as a survey vessel. She was not commissioned however and did not carry the HMS prefix.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triton,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colledge, J. J. ; Warlow, Ben (2006) [1969]. Ships of the Royal Navy: The Complete Record of all Fighting Ships of the Royal Navy (Rev. ed.). London: Chatham Publishing. ISBN   978-1-86176-281-8 . OCLC   67375475 .  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triumph,,,,,,,,,,,,,,,,,,,,,,,,,,,"English ship Triumph (1562) was a 68-gun galleon built in 1561. She was rebuilt in 1596, and sold in 1618.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triumph,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Triumph  (1739) was an 18-gun sloop , formerly the Spanish San Cristóbal (1735), (alias Triunfo ). She was captured in 1739 and foundered in 1740.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triumph,,,,,,,,,,,,,,,,,,,,,,,,,,,French ship Triomphant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triumph,,,,,,,,,,,,,,,,,,,,,,,,,,,USS Triumph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triumph,,,,,,,,,,,,,,,,,,,,,,,,,,,USNS Triumph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truculent,,,,,,,,,,,,,,,,,,,,,,,,,,,Truculent was a Yarrow Later M class destroyer that saw service in World War I .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trusty,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Trusty was a 50-gun fourth rate launched in 1782, used as a troopship from 1799 and a prison ship from 1809, and broken up in 1815. Because Trusty served in the navy's Egyptian campaign (8 March to 2 September 1801), her officers and crew qualified for the clasp ""Egypt"" to the Naval General Service Medal , which the Admiralty issued in 1847 to all surviving claimants. [1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trusty,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Trusty was a tug launched in 1866, renamed in 1917 as HMS Trustful and broken up in 1920.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trusty,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Trusty was an S-class destroyer launched in 1918 and broken up in 1936.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tulip,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Tulip  (1916) , an Aubretia -class sloop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tumult,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Tumult was an S-class destroyer launched in 1918 and sold for scrapping in 1928.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuna,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Tuna  (1915) , a torpedo boat purchased ca. 1915 and sold in 1920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuna,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Tuma  (1940) , a storeship requisitioned 1940-1941",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS Tuscan , was the French 16-gun Friedland -class brig Ronco , launched in April 1808, captured in May 1808, renamed Tuscan , and sold in 1818. She became a whaler , making six whaling voyages before being condemned during her seventh in 1840 as no longer seaworthy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Tuscan , S-class destroyer launched in March 1919 and scrapped in 1932",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscan,,,,,,,,,,,,,,,,,,,,,,,,,,,Britains Navy.co.uk - HMS Tuscan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tweed,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Tweed  (1807) , a ship-sloop wrecked in 1813.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tweed,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Tweed  (1823) was a 28-gun Sixth Rate frigate built in 1823 at Portsmouth and sold in 1852.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tweed,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Tweed  (1877) , torpedo gunboat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tweed,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Tweed  (K250) , River-class frigate of 1460 tons displacement launched about 1943 and sunk during the Second World War [1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyne,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Tyne was a 28-gun sixth-rate launched in 1814 and sold in 1825.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyne,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Tyne was a 28-gun sixth-rate launched in 1826, converted to a storeship in 1848 and sold for breaking in 1862.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyne,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Tyne was a Hecla -class depot ship launched in 1940. She served in World War II and the Korean War and was scrapped in 1972.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyne,,,,,,,,,,,,,,,,,,,,,,,,,,,Baltic 1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyne,,,,,,,,,,,,,,,,,,,,,,,,,,,Korea 1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyne,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colledge, J. J. ; Warlow, Ben (2006) [1969]. Ships of the Royal Navy: The Complete Record of all Fighting Ships of the Royal Navy (Rev. ed.). London: Chatham Publishing. ISBN   978-1-86176-281-8 . OCLC   67375475 .  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrian,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Tyrian  (1808) was a 10-gun Cherokee -class brig-sloop launched in 1808 and sold in 1819.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrian,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Tyrian  (1826) was a 10-gun Cherokee -class brig-sloop launched in 1826. She was used as a quarantine hulk from 1847, a coastguard depot ship from 1866 and was sold in 1892.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrian,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Tyrian  (1861) was a Britomart -class wooden screw gunboat launched in 1861, used as a tug from 1883 and was sold in 1891.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrian,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Tyrian  (1919) was an S-class destroyer launched in 1919 and scrapped in 1930.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulster,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Ulster  (1917) was a modified R-class destroyer launched in 1917 and sold in 1928.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulysses,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Ulysses  (1779) , 44-gun fifth rate launched in 1779 and sold in 1816. Because Ulysses served in the navy's Egyptian campaign (8 March to 2 September 1801), her officers and crew qualified for the clasp ""Egypt"" to the Naval General Service Medal , which the Admiralty issued in 1847 to all surviving claimants. [1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulysses,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Ulysses  (1913) was briefly the name of a destroyer, launched on 18 August 1913, and renamed to Lysander on 30 September 1913.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulysses,,,,,,,,,,,,,,,,,,,,,,,,,,,"MV  Ulysses , for motor vessels named Ulysses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulysses,,,,,,,,,,,,,,,,,,,,,,,,,,,"SS  Ulysses , for steamships named Ulysses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulysses,,,,,,,,,,,,,,,,,,,,,,,,,,,"USS  Ulysses ,for United States Navy vessels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulysses,,,,,,,,,,,,,,,,,,,,,,,,,,,Ulysses (disambiguation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulysses,,,,,,,,,,,,,,,,,,,,,,,,,,,"This article includes data released under a Creative Commons Attribution-ShareAlike 3.0 Unported UK: England & Wales Licence, by the National Maritime Museum , as part of the Warship Histories project",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulysses,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colledge, J. J. ; Warlow, Ben (2006) [1969]. Ships of the Royal Navy: The Complete Record of all Fighting Ships of the Royal Navy (Rev. ed.). London: Chatham Publishing. ISBN   978-1-86176-281-8 . OCLC   67375475 .  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umpire,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS Umpire was a modified R-class destroyer launched on 9 June 1917 and sold for breaking up on 7 January 1930.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undaunted,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS Undaunted was a schuyt captured from the Dutch in 1799 by HMS Pylades , turned into a temporary gunvessel , and sold in 1800.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undine,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Undine  (1847) was an iron paddle packet purchased in 1847 and sold in 1854.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undine,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS Undine was to have been a wood screw gunvessel . She was laid down in 1861 but was cancelled in 1863.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undine,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS Undine was a coastguard vessel, previously named HMS Hawk . She was renamed HMS Undine in 1904 and was sold in 1906.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undine,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS Undine was a base ship, previously named HMS  Wildfire . She had been launched in 1884 for civilian service, at first as Hiawatha and then as Mizeppa . She was purchased by the Navy in 1888 as a screw yacht tender and renamed HMS Wildfire . She was converted to a base ship in 1889 and was renamed HMS Undine in 1907, before being sold in 1912.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undine,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Undine  (1917) was an R-class destroyer launched in 1917 and sold in 1928. She was then wrecked later that year and the wreck sold for breaking up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unicorn  (1544) was a 36-gun ship captured from Scotland in 1544 and sold in 1555.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Unicorn  (1665) (or Little Unicorn ) was an 18-gun fire ship originally in Dutch service as the Eenhoorn . She was captured in 1665 and expended on 4 June 1666, on the fourth day of the Four Days' Battle . [1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Unicorn  (1666) was a 6-gun purchased in 1666 and sunk as a blockship at Chatham on 11 June 1667, together with five other vessels, in a futile attempt to block the Dutch from advancing up the River Medway . [2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unicorn  (1776) was a 20-gun post ship launched in 1776. The French frigate Andromaque captured her [3] on 4 October 1780 [4] took her into service as La Licorne . HMS  Resource recaptured her in April 1781. The Royal Navy took her back into service as Unicorn Prize ; she was broken up at Deptford in 1787.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unicorn  (1782) was a 36-gun fifth rate launched in 1782. She was renamed HMS Thalia in 1783 and was broken up in 1814.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMCS  Unicorn , a Canadian Forces Naval Reserve division in Saskatoon , Saskatchewan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unicorn  (ship) , a fictional Royal Navy ship featured in The Adventures of Tintin .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Armada 1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Cadiz 1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Porto Farina 1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Cruz 1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Lowestoft 1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Orfordness 1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Sole Bay 1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Schooneveld 1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Texel 1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Vestale"" 1761",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Basque Roads 1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Salerno 1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Okinawa 1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,Korea 1950-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colledge, J. J. ; Warlow, Ben (2006) [1969]. Ships of the Royal Navy: The Complete Record of all Fighting Ships of the Royal Navy (Rev. ed.). London: Chatham Publishing. ISBN   978-1-86176-281-8 . OCLC   67375475 .  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hepper, David J. (1994). British Warship Losses in the Age of Sail, 1650-1859 . Rotherfield: Jean Boudriot. ISBN   0-948864-30-3 .  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roche, Jean-Michel (2005). Dictionnaire des bâtiments de la flotte de guerre française de Colbert à nos jours . 1 . Group Retozel-Maury Millau. ISBN   978-2-9525917-0-6 . OCLC   165892922 .  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Union,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS Union was a fifth rate of unknown origin, possibly a hired vessel. She was burnt in 1693 to avoid being captured by the French.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Union,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS Union was a 3-gun gunvessel purchased in 1794 and listed until 1798.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Union,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS Union was a cutter in service in 1806 and broken up in 1810.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Union,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS Union was a 3-gun schooner purchased in 1823 and wrecked in 1828.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unite,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity was a 4-gun flyboat captured from the Dutch in 1672 and given away that year.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unite,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Unity was a 6-gun fireship purchased in 1688, rebuilt in 1707 as a hoy and sold in 1773.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unite,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity II was a 4-gun hoy launched in 1693 and sold in 1713.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unite,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity III was a 4-gun hoy launched in 1693 and sold in 1713.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unite,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity was a hoy launched in 1728 and sold in 1788.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unite,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity was a store vessel launched in 1788 and broken up in 1878 as YC 3 .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unite,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity was an Acasta class destroyer launched in 1913 and sold in 1922.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity was a 4-gun flyboat captured from the Dutch in 1672 and given away that year.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity,,,,,,,,,,,,,,,,,,,,,,,,,,,"HMS  Unity was a 6-gun fireship purchased in 1688, rebuilt in 1707 as a hoy and sold in 1773.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity II was a 4-gun hoy launched in 1693 and sold in 1713.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity III was a 4-gun hoy launched in 1693 and sold in 1713.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity was a hoy launched in 1728 and sold in 1788.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity was a store vessel launched in 1788 and broken up in 1878 as YC 3 .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity,,,,,,,,,,,,,,,,,,,,,,,,,,,HMS  Unity was an Acasta class destroyer launched in 1913 and sold in 1922.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unseen,,,,,,,,,,,,,,,,,,,,,,,,,,,"H.M.S. Unseen (novel) , a novel by Patrick Robinson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
